WorkerId,imageID,Answer.tag1,Answer.tag10,Answer.tag2,Answer.tag3,Answer.tag4,Answer.tag5,Answer.tag6,Answer.tag7,Answer.tag8,Answer.tag9
460365,5d4be6b7cf0b3a0f3f3442d2.jpg,wall,,door,roof,glass table,wire,,,,
460365,5fd041b1f2d9500e43591a9d.jpg,sofa,,pillow,window,glass,teddy bear,,,,
460365,5fd0417cf2d9500e4359195b.jpg,child,,cup,floor,trees,plant,,,,
718981,5d4bf18ccf0b3a0f3f356b1c.jpg,Cushioned chair,Furniture arrangement,Wooden cabinet,Plastic chair,TV stand,Flat-screen TV,Electronic devices,Tiled floor,White walls,Cables
718981,5d4bde8bcf0b3a0f3f3363e3.jpg,Dinner,Rustic,Table,Food,Wine,Plates,Vegetables,Chicken,Meal,Fork
718981,5d4bdefecf0b3a0f3f336f05.jpg,Small kitchen,Cluttered,Stove,Shelves,Cooking utensils,Vegetables,Bottles,Shoes,Food items,Wall decor
718981,5ec4f821f0611d7ddd740c26.jpg,Hand washing,Wrist,Metal container,Pouring water,Black bracelet,Sandy ground,Outdoor,Hygiene,Water stream,Washing  hands
718981,5d4be22acf0b3a0f3f33c3e7.jpg,Living room,Household items,Wooden tables,Sofa,Cabinet,Pink toy,Clutter,Television,Carpet,Cushions
718981,5fd0413af2d9500e435917d4.jpg,Water dispenser,Dispenser cover,Floral cover,"""QASA"" label",Blue panel,Brown bag,Stacked books,Painting,Floral design,Wall decor
718981,63d45fb7cf65f9fd824a37c5.jpg,Black container,Background objects,Open cap,Yellow hose,Stained plastic,Utility space,Storage area,Used container,Liquid storage,Hose resting
718981,5d4be63ecf0b3a0f3f34350b.jpg,Sink,Bathroom,Faucet,Countertop,Knobs,Tiles,Floral design,Cream color,Black countertop,Hole in the wall
325044,63d84fe74707e5e9436ccdc5.jpg,WOOD,,GRASS,SOIL,LAND,PAPPER,,,,
325044,5d4be77ecf0b3a0f3f3458b6.jpg,DRESS,,STICK,TOWEL,BED,BERO,,,,
325044,5d4beec1cf0b3a0f3f351fa8.jpg,DRESS,,WATER,MUG,SOAP,BUCKET,,,,
325044,5ec4f826f0611d7ddd740c51.jpg,DOOR,,WALL,PHOTO,STON,LIGHT,,,,
325044,5d4bf42dcf0b3a0f3f35b2e2.jpg,SHIRT,,TOWEL,ROPE,STICK,CLIP,,,,
325044,5d4bf15ecf0b3a0f3f356658.jpg,WOOD,,DOOR,STIKER,MAN,LITE,,,,
325044,5d4bde34cf0b3a0f3f335bcd.jpg,DOOR,,WINDOW,CHAIR,GLASS,WOOD,,,,
325044,5fd0319ef2d9500e4358b2d8.jpg,CHAIR,,TAP,WALL,TAILS,TABLE,,,,
325044,5fd229e8955d2f758665c506.jpg,PIPE,,TILES,WATER,SINK,SOAP,,,,
864541,638e82afcf65f9c96f4928b1.jpg,water,anxiety,mug,silver,bucket,purple,sand,wall,clean,stock
864541,5d4bde55cf0b3a0f3f335ee5.jpg,water,skincare,handwashing,sink,soap,clean,sanitation,bathroom,hygiene,faucet
864541,5f2eb41652a616d46009ebe7.jpg,bottle,torball,plastic,water,sack bag,home,wall,door,white,tiles
917043,5d4bef38cf0b3a0f3f352d92.jpg,bucket,,wood,blue,water,brown,,,,
233331,5d4bed76cf0b3a0f3f34fa84.jpg,Tent,,Camp,Temporary Shelter,Refuge,Rudimentary,Primitive Shelter,,,
233331,5d4be678cf0b3a0f3f343bd3.jpg,Dining room,,Dinner,Ready to serve,Seating arrangement,Table cloth,Thanksgiving,,,
233331,5d4bef1ccf0b3a0f3f352a2e.jpg,Earthen home,,Poor shelter,Rural,Patch job,Disorganized dwelling,,,,
661877,5d4be22acf0b3a0f3f33c3f1.jpg,tab,worse,green,reed,white,tills,comp,both,good,nice
661877,5ec4f856f0611d7ddd740de2.jpg,machine,com,tills,white,black,good,nice,excellent,walk,clock
661877,618d1cf46dc65b1c7034401d.jpg,dog,tills,white,windwo,shoba,green,tab,nice,good,camp
661877,62a4f68f9280e3554df93241.jpg,mug,white,black,blue,nice,tills,machain,waching,surf,green
661877,5fd04057f2d9500e435912bd.jpg,waching,good,machain,white,black,tills,water,both,controal,nice
661877,5d4beca6cf0b3a0f3f34e482.jpg,brwon,com,colour,green,tills,nice,goog,bothroom,room,door
661877,5d4be62ccf0b3a0f3f34330f.jpg,blue,wood,dast,white,tab,tills,machain,good,nice,excellent
661877,5d4be1bdcf0b3a0f3f33b905.jpg,white,reed,tab,fridge,stove,black,good,nice,excellent,tills
661877,5d4be7d6cf0b3a0f3f3461ed.jpg,machine,excellent,white,black,blue,tills,come,good,nice,tab
661877,5ec4fc21f0611d7ddd742de5.jpg,hand,both,tab,water,eye,controal,tills,good,nice,excellent
661877,619d13b714aedc20e55895ea.jpg,waching,cement,machain,man,boy,white,good,nice,excellent,tills
824638,5d4bef9dcf0b3a0f3f35383e.jpg,WASHING,,MACHINE,EASY,CLOTHES,DRY,,,,
177887,5d4bf2b9cf0b3a0f3f358c7e.jpg,white,,sink,bucket,dirty,water,,,,
177887,5d4be132cf0b3a0f3f33aa21.jpg,dirty,,laundry,unclean,messy,dingy,,,,
177887,5d4bdf9ccf0b3a0f3f337edd.jpg,couch,,chair,white,living room,wood floor,,,,
177887,5d4bdf6dcf0b3a0f3f3379f9.jpg,bowl,,bucket,yellow,handle,clean,,,,
177887,5d4bf2eacf0b3a0f3f359264.jpg,table,,chairs,plastic,outside,tree,,,,
177887,62ef534660e97c71dc37123e.jpg,washer,,white,new,LG,laundry,,,,
177887,5ec4fc55f0611d7ddd742f96.jpg,washer,,white,in wall,samsung,laundry,,,,
177887,5d4bef8bcf0b3a0f3f353734.jpg,washer,,bag,laundry,white,new,,,,
177887,5f08d56946763fbdd97f2802.jpg,hallway,,white,plant,wall art,mirror,,,,
177887,5f401eca34b974617696e1d5.jpg,hands,,wash,sink,water,toothbrush,,,,
177887,646544767f0d9cb484185421.jpg,bucket,,pink,empty,ground,fabric,,,,
177887,5d4be665cf0b3a0f3f343991.jpg,bowl,,rocks,plastic,filled,rough,,,,
177887,5d4be986cf0b3a0f3f348c82.jpg,metal,,frames,bathrrom,door,beds,,,,
177887,5fd0482ff2d9500e435944fb.jpg,hands,,sink,faucet,water,mirror,,,,
177887,5ee6687812a0227e008a870d.jpg,door,,living room,lamp,yellow walls,couch,,,,
177887,5d4bf49ecf0b3a0f3f35bee6.jpg,bathroom,,mirror,sink,small window,faucet,,,,
177887,5d4bf118cf0b3a0f3f355f78.jpg,tropical,,clothes line,laundry,shack,palm tree,,,,
177887,5d4bf190cf0b3a0f3f356b86.jpg,door,,yellow,locked,clean,new,,,,
177887,5d4bee7dcf0b3a0f3f3517d4.jpg,dirty,,nasty,kettle,pots,grime,,,,
177887,5ec4fa6bf0611d7ddd741f7b.jpg,kitchen,,modern,dark,shades,counters,,,,
177887,62a6421e9280e392b2f997c0.jpg,buckets,,dirty,outside,white,yellow can,,,,
177887,5fd039d3f2d9500e4358e82d.jpg,sink,,glass,soap,hand,water,faucet,,,
177887,5f4548b315f4fd0538e42c6e.jpg,bottles,,water,plastic,glass,counter,,,,
177887,5ec4f890f0611d7ddd740fda.jpg,washer,,old,white,tile wall,dingy,,,,
177887,5d4bee4acf0b3a0f3f351208.jpg,old,,crumbling,dirty,basement,filthy,,,,
177887,5d4bded8cf0b3a0f3f336ac1.jpg,debris,,clothes line,rope,tress,outside,,,,
177887,5d4be1e2cf0b3a0f3f33bc31.jpg,woman,,meal,rug,plush,relaxed,,,,
177887,5fd2194bbdf7185f607a35a1.jpg,laundry,,washer,woman,clothes,gray,,,,
199609,5d4bf0d8cf0b3a0f3f355964.jpg,yellow,construction,oil can,mug,blue,cement,wall,mud shoe,floor,building
199609,5fd0482df2d9500e435944f6.jpg,Washer,Wall,Washing machine,Cloths dryer,Bosch,Front load,round cover,white color,tiny place,red tiles
199609,5d4bf02ccf0b3a0f3f3547e8.jpg,Aluminium,floor,utensils,wood,bricks,wall,small room,shoe,dirty,kitchen
199609,5d4be2bbcf0b3a0f3f33d313.jpg,kitchen,red,gas stove,white can,utensils,gas tube,shelf,sink,faucet,containers
199609,5d4bf13acf0b3a0f3f35630a.jpg,iron utensils,wood,soap box,soap,sump,water,pipe,bucket,tub,can
199609,5ec4fa88f0611d7ddd74207c.jpg,entrance,cloth,white,door,wood,bush,floor,fridge,green mug,chair
199609,5d4bde59cf0b3a0f3f335f3b.jpg,glass,smooth surface,wooden top,chairs,tumbler,water,black,red,one third,half
199609,5d4bf2ffcf0b3a0f3f3594d2.jpg,Tiger,Wood,bed spread,Sofa,Red,Brown,Floor,Cement,black,Blanket
672972,5d4bee95cf0b3a0f3f351aa0.jpg,living room,interior design,table,charis,decor,flowers,fan,sofa,vase,furniture
672972,5d4be65ccf0b3a0f3f34388d.jpg,table,note books,laptop,clothes,chairs,door,mouse,charger,bowl,file
672972,65455ba7634dcc2a5a6bfba4.jpg,sink,white color,water,pipe,wire,soap,clean,faucet,hygiene,powder
672972,62ef534660e97c71dc37123e.jpg,washing machine,white color,dress,button,switch,LG,brand,washing powder,liquid,adjusment
672972,5d4bdf07cf0b3a0f3f336fe1.jpg,dress,brown,sandal,bag,stand,wash bowl,plastic,black,carpet,carton
672972,5fd049e4f2d9500e435950fc.jpg,pot,ceramic,brown,blue,towel,design,clay,kettle,skillet,dutch oven
672972,5ec4f865f0611d7ddd740e66.jpg,waterbottle,reusable,plastic,blue,hydration,lid,handle,container,countertop,drinkware
844246,5d4be1eecf0b3a0f3f33bd8b.jpg,sink,plumbing,handwash,hyginen,faucet,soap,bathroom,water,cleanliness,washbasin
844246,5d4bf2bacf0b3a0f3f358cae.jpg,wooden,natural,chair,furniture,craftsmanship,seating,design,rustic,home,decor
844246,5d4bef1fcf0b3a0f3f352a9c.jpg,bowl,tableware,blue,ceramic,kitchenware,food,texture,dish,simple,decorative
844246,65a19425d61ce6e820d646ff.jpg,chairs,interior,dinning,furniture,seating,wood,comfort,design,upholstery,home
844246,5ec4fc1ef0611d7ddd742dcb.jpg,jar,culinary,mixing,ingredients,container,kitchen,storage,glass,spices,lid
844246,5f0260361141897497044afe.jpg,sink,modern,handwash,bathroom,hygiene,faucet,water,cleaning,washbasin,soap
844246,6297d0e7dfdabd11cb18e53b.jpg,interior,comfort,space,furniture,decor,walls,lighting,flooring,living,design
844246,5d4be8c7cf0b3a0f3f347642.jpg,glass,skyline,frame,view,outdoors,light,transparency,curtain,architecture,reflection
844246,5d4bef3ecf0b3a0f3f352e38.jpg,container,opening,plastic,object,lid,cylinder,drink,beverage,packaging,storage
571355,5d4bf3b9cf0b3a0f3f35a826.jpg,cloth,sun dry,tree,hanging,woods,daytime,buildings,soil,sky,fire purpose
290451,5ec4fbfff0611d7ddd742cd5.jpg,water,,fury,white,machine,clean,,,,
290451,5d4be7f7cf0b3a0f3f3465c9.jpg,food,,table,human,multi,chair,,,,
290451,5d4beb61cf0b3a0f3f34c1f4.jpg,door,,cycle,paint,white,wood,,,,
290451,5d4bdf68cf0b3a0f3f337981.jpg,cloth,,dirt,tub,sun,outdoor,,,,
290451,5fd029271f89a90d2a769beb.jpg,cloth,,wash,water,human,outdoor,,,,
290451,5d4bf370cf0b3a0f3f35a05a.jpg,wood,,fire,coal,chark,sand,,,,
290451,652487f6ef4f25464c7acbd4.jpg,door,,bricks,glass,box,letter,,,,
290451,5d4becfecf0b3a0f3f34ed54.jpg,chair,,red,light,sun,dry,,,,
290451,5ec4f607f4a4fb7dc0387c2c.jpg,machine,,washing,cloth,corner,blue,,,,
290451,5d4be030cf0b3a0f3f338c86.jpg,soap,,tap,water,wash,flow,,,,
290451,6264a7939a01587609945197.jpg,machine,,washing,cloth,dry,hanger,,,,
290451,5ec4f861f0611d7ddd740e44.jpg,chair,,round,table,glass,light,,,,
290451,5d4bf3c5cf0b3a0f3f35a91e.jpg,sand,,floor,wood,dry,slipper,,,,
290451,5d4bf257cf0b3a0f3f3581d2.jpg,kitchen,,fridge,pan,buget,door,,,,
290451,5d4be8c7cf0b3a0f3f347642.jpg,cloth,,windows,door,radio,fm,,,,
290451,63d84fe74707e5e9436ccdc5.jpg,wood,,grass,shelter,block,big,,,,
290451,6264afe29a0158c0319452b2.jpg,sink,,water,flow,speed,soap,,,,
290451,5d4bf0b3cf0b3a0f3f3555b0.jpg,mug,,water,clean,sand,floor,,,,
290451,62a6435c9280e31bbcf99987.jpg,wood,,dirty,objects,plastic,yellow,,,,
290451,5d4be74ccf0b3a0f3f34530c.jpg,pan,,cloth,wood,shelter,tub,,,,
287276,5f80bec8c07af85ef4bedd94.jpg,stand,,cloth,tile,window,roof,,,,
287276,5fd04414f2d9500e435929e6.jpg,water can,,wooden door,plate,box,bag,,,,
287276,5fd2293c955d2f758665c077.jpg,pipe,,leaf,women,tape,water pipe,,,,
287276,618050dbee71cb29bc3a732c.jpg,cloth,,roof,stand,bucket,lowers,,,,
287276,5d4beebacf0b3a0f3f351eca.jpg,pipe,,stone,door,mub,bucket,,,,
287276,5f4faa200ed38d0dca62c19c.jpg,shrite,,top,roof,window,stand,,,,
287276,5d4be702cf0b3a0f3f344b86.jpg,bucket,,box,roof,fridge,wod,,,,
287276,62979d87d19fee827fb33c98.jpg,mud room,,kitchen,dinner items,bottle,wood,,,,
287276,5d4bde75cf0b3a0f3f3361ad.jpg,tiles,,paper roll,towel,washing power,washing machine,,,,
287276,5fd04380f2d9500e4359256b.jpg,cup,,water storage,bucket,tup,bowl,,,,
287276,5fd0468bf2d9500e43593a36.jpg,bottles,,cool drinks,food in pot,water bottle,towel,,,,
287276,5fd026ee1f89a90d2a768e0d.jpg,pipe,,hand wash,mirror,woman,towel,,,,
287276,5d4bf05ccf0b3a0f3f354ca4.jpg,sun,,bucket,stone,mud,cover,,,,
287276,5d4bea7dcf0b3a0f3f34a86a.jpg,house,,water bottle,cloth,basket,plate,,,,
287276,5d4bf056cf0b3a0f3f354c10.jpg,food,,baby,women,mud,slipper,,,,
287276,63003407a568225b7621d289.jpg,water bottle,,water filler,water box,watercan,water storage,,,,
287276,5d4bdffccf0b3a0f3f338882.jpg,washingmachanine,,bucket,water tap,tile,tup,,,,
287276,5d4bded4cf0b3a0f3f336a57.jpg,light,,mixer,microwave,wire,bag,,,,
287276,5fd04cd3f2d9500e435962c3.jpg,pipe,,flower,tiles,leaf,tap,,,,
287276,5d4bdf55cf0b3a0f3f3377bd.jpg,door,,window,car,sun,class,,,,
287276,5d4bf330cf0b3a0f3f359a36.jpg,man,,can,leaf,stove,stone,,,,
287276,5fd02da0a8444d0db97b4b3a.jpg,plate,,pipe,tile,cloth,sticker,,,,
287276,5d4bf3c5cf0b3a0f3f35a928.jpg,wooden stick,,plate,sky,door,stone,,,,
287276,5fd027ac1f89a90d2a769226.jpg,cloth,,bucket,step,roop,leaf,,,,
287276,5d4bdfaccf0b3a0f3f338043.jpg,men,,bucket,cloth,house,sky,,,,
287276,5fd027931f89a90d2a7691a8.jpg,man,,brush,pipe,tiles,door,,,,
287276,5d4be1c5cf0b3a0f3f33b9a1.jpg,window,,plate,mud room,nife,cup,,,,
167775,5d4be4e9cf0b3a0f3f340f5a.jpg,hand wash,,water,watch,tiles,sink,,,,
167775,618d11d66dc65b2d0c343a42.jpg,plants,,chair,mirrior,cupborad,forfume,,,,
167775,5d4be30ecf0b3a0f3f33da8f.jpg,building,,cloths,windows,rope,sun light,,,,
167775,63cec240cf65f9cbde4a18af.jpg,washsing machine,,cloths,woman,liquite,washsing powder,,,,
167775,5ed42132685870b69019a227.jpg,vegetable cutting board,,gloves,water,scissors,hand wash,,,,
167775,612663c51544a24be5c6c665.jpg,plants,,lights,door,wall,switch,,,,
334568,5d4bf13acf0b3a0f3f3562fe.jpg,living space,,couches,floor,neat,floor mat,,,,
334568,5d4befa9cf0b3a0f3f353996.jpg,washing space,,neat,basin,soap,empty,,,,
334568,5d4bf4a8cf0b3a0f3f35bfb8.jpg,living space,,couch,toys,neat floor,window space,,,,
334568,5fd04b85f2d9500e43595a03.jpg,water,,save it,tap,hand wash,waste,,,,
334568,5d4be678cf0b3a0f3f343bcb.jpg,entry,,door,wooden,neat,home,,,,
334568,5d4bef38cf0b3a0f3f352d92.jpg,water,,blue,wet,little,blue bucket,,,,
334568,5d4beb8acf0b3a0f3f34c6a8.jpg,dining,,chair,man,reading,disorganizes,,,,
729153,65c14f2be3ec304d9665326a.jpg,table,,catt board,sink,oven,stove,,,,
729153,5ec4f73cf0611d7ddd740450.jpg,Waterfall,,bathroom,sink,deck plate,brushed gold,,,,
729153,5d4be6decf0b3a0f3f34476a.jpg,hand,,water,bucket,hand chain,hand wash,,,,
729153,5f08df4446763fee707f2e3c.jpg,sink,mixcy,stove,light,flower pot,book,table,washing meachine,towel,vassel
729153,5d4bee00cf0b3a0f3f350a72.jpg,door,,bucket,mat,Brick,chain,,,,
729153,5ec4f87df0611d7ddd740f45.jpg,sack bag,,door,dress,bamboo,lock,,,,
729153,5d4becbdcf0b3a0f3f34e6c4.jpg,sand,,stone,grass,brick,papu,,,,
525685,5f00e24d607e7801fcb931fc.jpg,woman,varanda,interior,design,dressed up,floor,tiles,ponytail,wood,furniture
525685,5d4bee83cf0b3a0f3f35188e.jpg,faucet,,sink,silver,bottles,tiles,kitchen,indoor,,
104925,61d3551a7370868fd142b79f.jpg,door,wethered,mud,lockt,text,metal,building,rustic,security,pattern
104925,5d4beef6cf0b3a0f3f3525de.jpg,water,,foam,blue,cleaning,handle,floor,shadow,,
104925,6272dfa76dab5f1dc6e48b2b.jpg,sink,,water,basin,pipe,tap,self,washing area,,
104925,5fd04372f2d9500e435924fe.jpg,water,,sunlight,machine,tap,water storage,wall,,,
104925,5ec4fbfff0611d7ddd742cd5.jpg,water,,machine,purifier,clean water,picture,water machine,,,
104925,5d4bec6ccf0b3a0f3f34de6e.jpg,grass,processing,stone,green,light,eating,agriculture,land,plant,making food
998348,5d4beb93cf0b3a0f3f34c7b6.jpg,Bathroom,,Clothesline,Open Window,White walls,Shampoo,Conditioner,Barred window,,
998348,5ec4f5cff4a4fb7dc0387a3c.jpg,Washing machine,,White,Front loading,Open door,Washing powder,,,,
998348,5d4bf1e5cf0b3a0f3f3574e2.jpg,Fitted sheet,,Clothesline,Outdoor,White,Shrubs,,,,
557714,5f0261c911418950d0044e5b.jpg,Interior,,Room,Decorations,Lighting,Home improvements,Appliances,,,
654373,5d4beeaccf0b3a0f3f351d36.jpg,person,water,building,nature,animal,car,sky,street,tree,mountain
654373,5d4bf25acf0b3a0f3f35822c.jpg,person,mountain,animal,building,nature,car,water,street,tree,sky
654373,5d4bf0efcf0b3a0f3f355c08.jpg,person,sky,building,nature,mountain,water,car,street,tree,animal
654373,5d4bf29fcf0b3a0f3f358970.jpg,person,sunset,naimal,building,nature,sky,car,tree,street,water
630137,5d4be698cf0b3a0f3f343f75.jpg,black,,water,glass,light,view,,,,
630137,5fd04bcaf2d9500e43595bbe.jpg,women,,water,cup,black women,dress,,,,
630137,5d4becebcf0b3a0f3f34eb14.jpg,sand,,cup,white,light,blur,,,,
630137,5d4bf2d9cf0b3a0f3f35905e.jpg,plastic,,bucket,stick,white,sunlight,,,,
630137,5ec4f920f0611d7ddd7414b0.jpg,door,,bags,lock,pink,black bag,,,,
630137,5d4bef9acf0b3a0f3f3537ee.jpg,FRIGH,,water,bottle,window,chair,,,,
630137,5ec4fa9cf0611d7ddd74212b.jpg,window,,light,dress,kittle,cubord,,,,
630137,5d4bf18ccf0b3a0f3f356b1c.jpg,chair,,tv,table,bag,light,,,,
630137,5f343411a409370a2605df59.jpg,HAND,,waret,white,tub,watch,,,,
630137,5d4bdee4cf0b3a0f3f336c3f.jpg,room,,plastic,bag,dress,rack,,,,
630137,5d4bee3bcf0b3a0f3f35104c.jpg,mud,,plate,dress,wood,TABLE,,,,
630137,5ec4f7f1f0611d7ddd740a85.jpg,tree,,drress,house,grass,sand,,,,
630137,5d4bdf79cf0b3a0f3f337b43.jpg,house,,man,green,sunlite,slipper,,,,
630137,5fd03c0df2d9500e4358f82e.jpg,tree,,man,banana tree,cloth,morning,,,,
630137,61970a7928065d38c284bd53.jpg,kitchen,,light,white,gas,door,,,,
630137,5ec4f9d8f0611d7ddd741add.jpg,door,,blue,paint,lock,green,,,,
630137,5f33f9a2f99db417e5af2c27.jpg,orange,,tree,dress,gate,clibe,,,,
630137,5ec4fc1ff0611d7ddd742dd7.jpg,dress,,woods,floor,clip,door,,,,
630137,5d4be6e4cf0b3a0f3f344816.jpg,house,,dress,dish,tree,sand,,,,
630137,5d4bdfc7cf0b3a0f3f3382b2.jpg,white,,tab,plastic,soap,stand,,,,
630137,5d4be545cf0b3a0f3f3419ec.jpg,water,,bottle,lid,drink,tub,,,,
630137,5d4be175cf0b3a0f3f33b1db.jpg,table,,water,bottle,door,mobile,,,,
630137,5ec4f74bf0611d7ddd7404d7.jpg,women,,neckless,water,bottle,gas,,,,
630137,5d4bf08ecf0b3a0f3f3551d2.jpg,tub,,water,sand,blur,white,,,,
630137,5d4bf385cf0b3a0f3f35a2c6.jpg,sand,,gas,stone,cup,light,,,,
406038,5ec4fb34f0611d7ddd742621.jpg,House,,Teapoy,Sofa,Beautiful Screen,Pillow,,,,
406038,5d4bdee9cf0b3a0f3f336cc5.jpg,Home,,Bed,Table,Window,Matrass,Sun light,,,
520717,5d4be393cf0b3a0f3f33e881.jpg,oven,,casarrole,pot,clock,glass,,,,
520717,5d4be684cf0b3a0f3f343d1f.jpg,dinning table,,chair,bottle,paintings,almirah,,,,
520717,5fd0486af2d9500e4359463b.jpg,human's hand,,woolen clothes,tap,water,curtain,,,,
520717,5d4bdfc2cf0b3a0f3f33823f.jpg,WASH BASIN,,TAP,TOOTHPASTE,TOOTHBRUSH,TOOTHBRUSH HOLDER,,,,
520717,63e16ff121c8e3024457f3be.jpg,cooktop,,chimney,pot,airfrier,refrigerator,,,,
520717,6093c6afe2f63f31439aac1e.jpg,BUCKET,,MUG,TANK,CLOTH,TOOTHPASTE,,,,
520717,62ddda7f31da63ef54715b06.jpg,slipper,,human,mug,soap holder,towel,,,,
520717,64870def61d76d70d66b41e4.jpg,bucket,,utensils,drum,bulb,kettle,,,,
520717,63e16ff121c8e3024457f3be.jpg,CHIMNEY,,AIRFRIER,REFRIGERATOR,POT,CUP,,,,
520717,5d4be832cf0b3a0f3f346c2d.jpg,oven,,coffee mug,kettle,towel,bucket,,,,
520717,5d4bebc4cf0b3a0f3f34cd4f.jpg,Christmas tree,,mirror,chair,cloth,light for decoration,,,,
520717,5d4bf0fccf0b3a0f3f355d10.jpg,BUCKET,,CONTAINER,STORAGE TANK,SLIPPER,CAP OF A BOTTLE,,,,
520717,5d4becb4cf0b3a0f3f34e5b2.jpg,CAP,,BUCKET,SHOES,CLOTH,BOTTLE,,,,
520717,65455ad8634dcc2af06bfa63.jpg,wash basine,,dustbin,tap,handwash,hand wash container,,,,
520717,5d4be53dcf0b3a0f3f341900.jpg,dinning table,,chair,fruits,fruit holder,painting,,,,
520717,618148133f7b864deb441dab.jpg,sofa,,artificial flower,paintings,flower vase,home décor items,,,,
520717,5d4be187cf0b3a0f3f33b34b.jpg,human's hand,,wash basin,soap,water,tap,,,,
520717,5ec4f7daf0611d7ddd7409b9.jpg,HUMAN,,DRUM,WATER,CLOTH,CURTAIN,,,,
520717,5d4beda7cf0b3a0f3f35002c.jpg,basin,,tap,dish,shop,shop holder,,,,
520717,5fd0458cf2d9500e4359343f.jpg,water bottle,,napkin,juicer,chopper,tomato,,,,
520717,5fd227e8955d2f758665b8cf.jpg,human,,cycle,refrigerator,desktop,chair,,,,
520717,5d4be81dcf0b3a0f3f346a0b.jpg,door,,umbrella,calling bell,fruit,diya,,,,
520717,5d4be924cf0b3a0f3f348122.jpg,refridgerator,,almirah,coffee mug,pot,microwave,,,,
520717,5d4bdeeacf0b3a0f3f336cdb.jpg,plate,,food,knife,bread,cane,,,,
233886,5d4bf448cf0b3a0f3f35b5ee.jpg,water,,stone,bucket,cloth,bottle cap,,,,
233886,5d4befa8cf0b3a0f3f35398e.jpg,kitchen,,chair,window,dustbin,firdge,,,,
233886,5fd028291f89a90d2a7695cd.jpg,watecan,,mud,bucket,dry leaf,bottle cap,,,,
903975,5d4be70ecf0b3a0f3f344d02.jpg,dinning,decor,table,furniture,meal,interior,chairs,family,wood,setting
172151,5d4bf319cf0b3a0f3f3597d4.jpg,wodden,,wall,black shirt,door,house,,,,
172151,63d438f3cf65f9bc414a343b.jpg,tant,,watter bottel,bag,floor,wooden boared,,,,
172151,5d4beb8dcf0b3a0f3f34c6f4.jpg,kitchen,,bread,diuse paper,cheir,banna,,,,
172151,5d4be2fbcf0b3a0f3f33d8a3.jpg,door,,house,wall,white desing,house door,,,,
172151,5d4be699cf0b3a0f3f343f97.jpg,water,,hand,browen,sink,mouth,eye,hair,women,white
172151,5d4bedd5cf0b3a0f3f35058c.jpg,pot,,bascut,cloth,dust bin,water,,,,
172151,5d4bf1d3cf0b3a0f3f3572f0.jpg,floor,,chair,sand,screen,house,,,,
315001,5fd027241f89a90d2a768f7c.jpg,water,,women,glass,white,healthy,,,,
315001,5d4be138cf0b3a0f3f33aad7.jpg,kiten,,not clean,dishes,chimmini,black theme,,,,
315001,5d4be698cf0b3a0f3f343f75.jpg,water,,glass full,empty space,light,drinking,,,,
315001,629e7167068439bbcf19204d.jpg,curtain,,door,dirty,entry,poor,,,,
315001,5d4bef08cf0b3a0f3f3527d8.jpg,yard,,dirt,wood,waste,legs,,,,
315001,5d4beebacf0b3a0f3f351ebc.jpg,door,,cloth,hanging,dirt,toilet,,,,
291867,63926762cf65f9e30b493125.jpg,Laundry,Cleaning,Basin,Water,Cloth,Washing,Red,Soaking,Outdoor,Fabric
291867,5d4becdecf0b3a0f3f34e988.jpg,Kitchen,Rustic,Cooking,Fire pit,Utensils,Shelves,Yellow bucket,Chair,Traditional,Metal stand
291867,5d4bed76cf0b3a0f3f34fa8a.jpg,Tent,Support,Shelter,Wooden poles,Luggage,Makeshift,Outdoor,Temporary,Ground,Tarpaulin
291867,5d4bebcccf0b3a0f3f34ce57.jpg,Bathroom sink,Bathroom items,Faucet,Toothbrush,Toothpaste,Cleaning brush,Mug,Dishes,Sponge,Water spots
291867,5d4bee21cf0b3a0f3f350e4a.jpg,Rustic room,Traditional,Dried plants,Stone walls,Dirt floor,Ancient,Cylindrical container,Wooden box,Dim lighting,Warm hue
291867,5d4be718cf0b3a0f3f344e28.jpg,Water tank,Sunlight,Yellow crate,Plastic basin,Flower pot,Shed,Hose,Outdoor,Storage,Artwork
291867,5fd03d40f2d9500e4358ffca.jpg,Container,Utility,Bucket,Jerry can,Plastic,Yellow,White,Storage,Liquid,Rural
291867,63d45fb7cf65f9fd824a37c5.jpg,Jerry can,Outdoor,Black plastic,Cap removed,Liquid stains,Yellow hose,Blue container,Storage area,Workshop,Utility
291867,5fd047b2f2d9500e43594239.jpg,Refrigerator,Ice dispenser,Water dispenser,Control panel,Glass,Hand,Water,Digital display,Buttons,Kitchen appliance
291867,5f1872cf5da466aa25779762.jpg,Living room,Air conditioner,Sofa,Cushions,Stuffed toys,Coffee table,Rug,Armchair,Curtains,Floor lamp
291867,5d4bef5bcf0b3a0f3f353184.jpg,Rustic room,Minimalistic,Corrugated roof,Mud walls,Window,Packed earth floor,Green chest,Rolled-up mat,Wicker basket,Broom
291867,5d4bf15ecf0b3a0f3f356658.jpg,Wooden door,Wooden post,Bamboo wall,Sticker,Worn,Rectangular panels,Weathered,Green shirt,White bags,Concrete block
291867,5d4bdf03cf0b3a0f3f336f7f.jpg,Washing machine,Laundry area,Clothes,Toilet,Blue seat cover,Rug,Mop,Tiled wall,WATRIX,Star pattern
108306,5d4bef1fcf0b3a0f3f352a9c.jpg,blastic,,blue colour,ground,water,both,,,,
